controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B6,366.66518924344666,138427.72356447382,89.37582470737443,573.1958903387726,199.88095238095235,23918.503638400332,519.032859610344,30063.698765692396,92,92,0.0,1.7977182168143029,0.9130434782608695,8.695652173913043,0.0,4993.000596238357,7.882756097399318,7.882756097399318,7.632920923591319,100.0,0.0,91.30434782608695,91.30434782608695,0.9683061139123125,0.9683061139123125,0.24983517380799905,6.582435358334774,5970.03457952321,977.0339832848533,20260011
P,361.4943618365852,135327.90885039605,97.88390099060551,546.5353688261253,43.45238095238095,6861.355776918472,496.4745492178754,30677.236047968127,92,62,32.608695652173914,1.7727479643255368,0.8064516129032258,19.35483870967742,27.173913043478258,3390.0523996970414,7.882756097399318,5.609019171921848,6.887392825225066,67.3913043478261,32.608695652173914,80.64516129032258,65.21739130434783,0.8737290282896559,0.9621233361703719,0.21245093358882264,4.800123892597349,4220.887300696187,830.8349009991456,20260011
B1,421.52485992739673,163158.91251310793,97.75316697655721,436.961124724706,199.88095238095235,2895.6792401000853,0.0,17310.882387518748,89,89,0.0,0.0,0.0,100.0,0.0,-30629.270135254188,7.832142135042168,7.832142135042168,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.832142135042168,0.0,0.0,30629.270135254188,20260013
B2,420.851900262779,157009.22813341493,98.85478205989503,455.5103251751119,199.88095238095235,4104.959002004846,223.56249999999997,21574.324695811956,89,89,0.0,0.4479821489062533,0.2247191011235955,77.52808988764045,0.0,-16602.291318359647,7.832142135042168,7.832142135042168,2.9890061405863566,100.0,0.0,22.47191011235955,22.47191011235955,0.38163328614953235,0.38163328614953235,4.84313599445581,0.5001839812274821,2337.8298028157574,18940.1211211754,20260013
B3,400.3712365638358,160173.41079903653,88.62964542056355,554.9569485110025,443.21428571428567,17182.52269593874,312.59414160401,26814.22712770881,89,89,0.0,0.7562742786126294,0.38202247191011235,61.79775280898876,0.0,-12255.822635408527,7.832142135042168,7.832142135042168,3.9151942922045553,100.0,0.0,38.20224719101123,38.20224719101123,0.4998880542128308,0.4998880542128308,3.9169478428376125,1.5327151550255067,3062.241249974277,15318.063885382804,20260013
B4,351.8069331382121,133552.52030681015,99.70390872631523,584.9024102276167,191.19047619047618,10158.670246389464,472.8013862987613,26998.847617843043,89,89,0.0,1.5732902992393167,0.9101123595505618,8.98876404494382,0.0,4786.5392633361935,7.832142135042168,7.832142135042168,7.546747817051224,100.0,0.0,91.01123595505618,91.01123595505618,0.9635611416302001,0.9635611416302001,0.28539431799094406,4.358488781416033,5902.634899765064,1116.0956364288704,20260013
B5,357.02108399337243,137850.00531100927,98.1091318133952,576.5270506138562,173.8095238095238,16259.26850029132,503.8927227845707,29875.71553629005,89,89,0.0,1.624619525463126,0.7865168539325843,21.34831460674157,0.0,4243.997437880825,7.832142135042168,7.832142135042168,7.431137686817203,100.0,0.0,78.65168539325843,78.65168539325843,0.9488001569288673,0.9488001569288673,0.4010044482249645,5.010510107713871,5812.211262189168,1568.2138243083432,20260013
B6,363.41554571043156,140873.14075833038,88.86728148106037,525.9270627945011,225.95238095238093,28473.516026600362,559.2277788280711,30713.146622009146,89,89,0.0,1.833228368000827,0.9101123595505618,8.98876404494382,0.0,4854.594797566134,7.832142135042168,7.832142135042168,7.561249757374194,100.0,0.0,91.01123595505618,91.01123595505618,0.9654127347286049,0.9654127347286049,0.2708923776679735,6.636853515538901,5913.977488803387,1059.3826912372535,20260013
P,356.4132563785236,135480.37320156302,98.08512629690814,576.5270506138562,69.52380952380952,13262.036916780096,504.32378778474947,30503.82931401813,89,66,25.842696629213478,1.8341399797697113,0.8333333333333334,16.666666666666664,21.34831460674157,3771.1535832580294,7.832142135042168,5.995738686219388,6.849880501943727,74.15730337078652,25.842696629213478,83.33333333333334,67.41573033707866,0.8745858264364667,0.9673609174087805,0.19569541017488407,5.03531638715707,4536.462419477665,765.3088362196359,20260013
B1,403.33106202245125,157968.35773885227,97.18879712750244,415.1923943542308,130.35714285714283,0.0,0.0,17021.244920909758,91,91,0.0,0.0,0.0,100.0,0.0,-30968.749179848764,7.91894956197046,7.91894956197046,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.91894956197046,0.0,0.0,30968.749179848764,20260015
